person_name,gender
Isaac Marion,Male
Craig Rosenberg,Male
Piers Paul Read,Male
Elizabeth Gilbert,Female
Clive Cussler,Male
John Howard Lawson,Male
Zoltan Korda,Unknown
James O'Hanlon,Male
Dan Gregor,Male
Doug Mand,Male
David Newman,Male
Robert Towne(uncredited),Male
Paul Lieberman,Male
Will Beall,Male
Kyle Warren,Female
Brendan O'Brien,Male
Adam Prince,Male
Stephen Scarlata,Male
Johnny Silver,Male
Antoinette Terry Bryant,Female
Doug Taylor,Male
Brad Kane,Male
Eric Heisserer(uncredited),Male
Alexander Korda(uncredited),Male
Alexander Korda,Male
Orson Welles(uncredited),Male
Marc Klein,Male
Sheridan Le Fanu,Male
Tudor Gates,Male
Doug Langdale,Male
Alison Bagnall,Female
Gerry Conlon,Male
Bill Bryden,Male
Steven Smith,Male
Jack London,Male
Egerton Ryerson Young,Unknown
Sergio Casci,Male
R.J. Palacio,Unknown
Jessica Goldberg,Female
Angela Russo-Otstot,Female
Nico Walker,Male
Diane Ackerman,Female
Angela Workman,Female
Randy Howze,Male
Perry Howze,Male
Pete Jones,Male
Jules Feiffer,Male
E.C. Segar,Unknown
Greg Laurie,Male
Ellen Vaughn,Female
Daniel Tuch,Male
Will Honley,Male
Brian Pimental,Male
Jymn Magon,Unknown
Seth Lochhead,Male
David Farr,Male
Theodore Simonson,Male
Irvine H. Millgate,Male
Kay Linaker,Male
Michelle Bochner Spitz,Female
Jon Bernstein,Male
David Ignatius,Male
Mark Schwahn,Male
Paul D. Zimmerman,Male
Darryl Ponicsan,Male
Terry Davis,Male
Umair Aleem,Unknown
Frank Hohimer,Male
Amanda McBaine,Female
Jesse Moss,Male
Jonathan R. Betuel,Male
Chris Hauty,Male
Murray Schisgal,Male
Don McGuire,Male
Larry Gelbart,Male
A'Ziah King,Unknown
Jeremy O. Harris,Male
Taylor Adams,Male
Michael Henry Brown,Male
Mark Burton,Male
Mark Burton(uncredited),Male
Colin Wilson,Male
Nancy Price,Female
Andrew Bovell,Male
Adam Resnick,Male
Susanna Moore,Female
Stavros Kazantzidis,Male
Bettina Gilois,Female
Marc Guggenheim,Male
Adam Rex,Male
Karen Walton,Female
Vera Caspary,Female
Jay Dratler,Male
Samuel Hoffenstein,Male
David Hamilton,Male
Joe Morheim,Male
André Szöts,Male
David Elliot,Male
Paul Lovett,Male
Robin Moore,Male
Kevin Bisch,Male
Joe Lemmon,Male
Giorgia Iannone,Female
Dan Lagana,Male
Brad Morris,Male
Jimmy Warden,Male
Chris Bryant,Male
Dirk Blackman,Male
Stephen Cornwell,Male
Ian Urbina,Male
John W. Richardson,Male
David Lagercrantz,Male
Jay Basu,Male
Andrew Mogel,Male
Jarrad Paul,Unknown
Manish Pandey,Male
Jeff Seidman,Male
Stephen J. Smith,Male
Matt Leslie,Male
Michael D. Weiss,Male
Jules Verne,Male
Walter Reisch,Male
Ron Hansen,Male
Namsi Khan,Unknown
Randall McCormick,Male
Miriam Toews,Female
Chris Shafer,Male
Jen Smolka,Female
Nat Wachsberger,Male
R.A. Dillon,Unknown
Tim Jenkin,Male
L.H. Adams,Unknown
Rajendra Sapre,Male
Eun-Jeong Kim,Female
Ji Na Yeo,Unknown
Christina Crawford,Female
Frank Yablans,Male
Joseph Barbera,Male
C.A. Rosenberg,Unknown
Jessica Kaplan,Female
Cliff Hollingsworth,Male
J.H. Wyman,Unknown
John D. Voelker,Male
Ron Kovic,Male
Robert M. Edsel,Male
Fax Bahr,Unknown
Adam Small,Male
Victor Colicchio,Male
Michael Imperioli,Male
Anne Fontaine,Female
Jay Christian,Male
Jay Christian(uncredited),Male
Avery Corman,Unknown
Harry Kurnitz,Male
Otto Englander,Male
Massimo Ceccherini,Male
Elena Ferrante,Female
Jack Stanley,Male
Mark Peploe,Male
Enrico Sannia,Male
Geoff Manaugh,Male
Diana Young,Female
Jim Cox,Male
Steven Rogers,Male
Fridrikh Gorenshteyn,Unknown
Stanislaw Lem,Male
Sheila Burnford,Female
Robert Garland,Male
Kenneth Fearing,Male
Keith Kjarval,Male
Thomas Hardy,Male
David Nicholls,Male
David E. Kelley,Male
Eric Siegel,Male
Nancy M. Pimental,Female
Philippa Gregory,Female
Jim Cruickshank,Male
Judi Ann Mason,Female
Brock Norman Brock,Male
Dan Curtis,Male
Mitch Glazer,Male
Charles Dickens,Male
Christopher Isherwood,Male
John Van Druten,Male
Joe Masteroff,Male
J. Mackye Gruber,Unknown
Julia Baird,Female
Julia Baird(uncredited),Female
Andy Bienen,Male
George Clayton Johnson(segment two),Male
John Landis(segment one) (prologue),Male
Richard Matheson(segment two),Male
Susan Minot,Female
Ann Brashares,Female
Elizabeth Chandler,Female
Bob Burden,Male
Nicole Eastman,Female
Dennis Paoli,Male
Melissa Hill,Female
Desmond Nakano,Male
Dan Gordon,Male
Massimiliano Zanin,Male
Simon Garrity,Male
William S. Burroughs,Male
J. Michael Straczynski,Unknown
Marv Wolfman,Male
Jean-Pol Fargeau,Unknown
Geoff Cox,Male
Maurizio Colombo,Male
Giovanni Masi,Male
Mauro Boselli,Male
Ian La Frenais,Male
Dick Clement,Male
Nikos Kazantzakis,Male
Lauran Paine,Unknown
Craig Storper,Male
Sapphire,Unknown
Geoffrey Fletcher,Male
Jeb Stuart,Male
Oleg Negin,Male
Andrey Zvyagintsev,Male
Walter Isaacson,Male
Mark Hammer,Male
Guy Hibbert,Male
Kurt McLeod,Male
Alan Dean Foster,Male
Harold Livingston,Male
Carroll Cartwright,Male
Jeff Buhler,Male
Paul Brad Logan,Male
Ben Starr,Male
Hal Fimberg,Male
Larry Levin,Male
John A. Russo,Male
Brian Burns,Male
Jared Stern,Male
J. Craig Stiles,Unknown
George Kolber,Male
Richard Lasser,Male
Stanley Shapiro,Male
Paul Henning,Male
Oleg Malovichko,Male
Andrey Zolotarev,Male
Warren Lewis,Male
Tim Tharp,Male
Edward Khmara,Male
Michael Thomas,Male
Philip Pullman,Male
Jenny Lumet,Female
Kevin McClory,Male
Jack Whittingham,Male
Emily V. Gordon,Female
Kongdej Jaturanrasamee,Unknown
Enda Walsh,Male
Yossi Ghinsberg,Male
Justin Monjo,Male
Sholom Aleichem,Male
Arnold Perl,Male
Joseph Stein,Male
Martin Booth,Male
Emma Donoghue,Female
Christopher Ford,Male
Patrick Ness,Male
Carol Lynn Pearson(uncredited),Female
Carol Lynn Pearson,Female
Scott Spiegel,Male
Becky Albertalli,Female
Bethan Roberts,Female
Boris Pasternak,Male
James Ferguson,Male
Robert Shallcross,Male
Macgregor Douglas,Unknown
Patrick Cirillo,Male
Alex Lasker,Male
Anthony Fingleton,Male
Carlos Davis,Male
Elizabeth Livingston,Female
Randy Pearlstein,Male
Howard Sackler,Male
Ron Mita,Male
Robert Hamner,Male
Jim McClain,Male
Tony Rettenmaier,Male
E. Max Frye,Unknown
Dan Futterman,Male
Nancy Dowd,Female
Ken Shadie,Male
John Cornell,Male
James M. Cain(uncredited),Male
Frank Fenton,Male
James M. Cain,Male
Frank Fenton(uncredited),Male
Paul G. Hensler,Male
Jeffery Deaver,Male
David Ebershoff,Male
Bob Israel,Male
Tesh Guttikonda,Unknown
Tom Wolfe,Male
David C. Wilson,Male
Daniel Chuba,Male
Michael Cunningham,Male
Mark Chappell,Male
Dave Eggers,Male
Alistair MacLean,Male
John Godey,Male
Marek Dobes,Male
Michal Petrus,Male
Errol Trzebinski,Male
Judith Thurman,Female
Karen Blixen,Female
Julia Walton,Female
Guillaume Lemans,Male
Fred Cavayé,Male
Lawrence Block,Male
Cooper Layne,Male
Simon Raven,Male
Keir Pearson,Male
Eric Bernt,Male
Jay Anson,Male
Sandor Stern,Unknown
George Lutz(uncredited),Male
George Lutz,Male
Paul Harris Boardman,Male
David Madsen,Male
Jason Headley,Male
Keith Bunin,Male
Daniel P. Mannix,Male
Pamela Pettler,Female
Rob Schrab,Male
Dan Harmon,Male
George Goldsmith,Male
Stephen King(uncredited),Male
Don DeLillo,Male
Joel Soisson,Male
Randy Brown,Male
Andy Bellin,Male
Mykola Voronin,Male
Jodi Kantor,Female
Megan Twohey,Female
Michael Handelman,Male
Mark Friedman,Male
David Guion,Male
Steve Glenn,Male
Steven Kampmann,Male
William Porter,Male
Lyubov Mulmenko,Female
Tai-Lee Chan,Unknown
Edmond Wong,Male
Claude Berri,Male
Claude Berri(uncredited),Male
Charlie Peters,Male
Samuel G. Engel,Male
Sam Hellman,Male
Winston Miller,Male
Milo Manara(uncredited),Male
Tony Markes,Male
Matt Devlen,Male
Milo Manara,Male
Robert C. Jones,Male
Robert C. Jones(uncredited),Male
Charles Bennett,Male
D.B. Wyndham-Lewis,Unknown
Alan Trustman,Male
Harry Kleiner,Male
Robert L. Fish,Male
Bill Mesce Jr.,Male
Bill Mesce Jr.(uncredited),Male
Milan Kundera,Male
David A. Goodman,Male
Michael Petroni,Male
Patrick Melton,Male
G.O. Parsons,Unknown
Gabrielle Allan,Female
Jennifer Crittenden,Female
Karyn Bosnak,Female
Shane Danielsen,Male
Michael Bennett,Male
Terri Hughes Burton,Female
Ron Milbauer,Male
Hank Ketcham,Male
John Claflin,Male
Daniel Zelman,Male
"George A. Romero(1973 motion picture ""The Crazies"")",Male
Erin Gruwell,Female
Freedom Writers,Unknown
Tamara Jenkins,Female
Evgenia Peretz,Female
Toby Halbrooks,Male
Adam 'Tex' Davis,Male
Michael Burton,Male
Mark H. Baker,Male
Greg Blyth,Male
Jennifer Nicole Stang,Female
Jeremy Joe Kronsberg,Male
Christopher Paolini,Male
Jonathan Jacobson,Male
Elizabeth Sanders,Female
Cassandra Clare,Female
Jessica Postigo,Female
Phil Sears,Male
Blake T. Evans,Male
Simon Barrett(segment Tape 56),Male
David Bruckner(segment Amateur Night),Male
Brad Miska,Male
Heinrich Harrer,Male
Dave Sirus,Male
Dennis Magnusson,Male
Michael Moynihan,Male
Channing Gibson,Male
David Klass,Male
Mort Briskin,Male
John Michael Hayes(uncredited),Male
Stephen Downing,Male
Adam Gross,Male
Seth Gross,Male
Montgomery Clift(uncredited),Male
Abby Mann,Female
Chip Proser,Male
Piers Ashworth,Male
Garth Stein,Male
Tom Topor,Male
Norman Snider,Male
Bari Wood,Unknown
Dan Schneider,Male
Sidney Buchman,Male
Mary Orr,Female
Mary Orr(uncredited),Female
John Roach,Male
Mary Sweeney,Female
Frank O'Rourke,Male
Philip Yordan,Male
Clancy Sigal,Male
Hayden Herrera,Male
Diane Lake,Female
Richard Montanez,Male
Linda Yvette Chávez,Female
Ralph Sarchie,Male
Joshua Wexler,Male
Lawrence Kasanoff,Male
Abe Burrows,Male
Pierre Barillet,Male
Jean-Pierre Grédy,Male
Phil Beauman,Male
Joan McLeod(uncredited),Female
Georges Pellegrin,Male
Joan McLeod,Female
Daniel Woodrell,Male
Anne Rosellini,Female
Michael Schiffer,Male
Richard P. Henrick,Male
Gerald Clarke,Male
Moira Buffini,Female
Charlotte Brontë,Female
Michael Elias,Male
Jane Murfin,Female
Anita Loos,Female
Clare Boothe Luce,Female
Anita Loos(1939 screenplay),Female
William Ivory,Male
"James R. Webb(suggested by the series ""How the West Was Won"" which appeared in LIFE magazine)",Male
John Gay,Male
John Gay(uncredited),Male
Alex Haley,Male
Jack Hitt,Male
Neil Tolkin,Male
Jason Mitcheltree,Male
Lynn Siefert,Female
Kevin Barnett,Male
Meg Gardiner,Female
Peter A. Dowling,Male
Sam Montgomery,Male
Morten Iversen,Male
John Steinbeck,Male
Alexandre Rockwell(segment The Wrong Man),Male
Allison Anders(segment The Missing Ingredient),Female
Robert Rodriguez(segment The Misbehavers),Male
Henry Bean,Male
Randall Sullivan,Male
Christian Contreras,Male
Kata Wéber,Female
Jennifer Niven,Female
Maggie Cohn,Female
Cornelia Funke,Female
Leslie Charteris,Female
Michael De Luca,Male
William Kotzwinkle,Male
Ernest Haycox,Male
Ben Hecht(uncredited),Male
Dudley Nichols,Male
Jonathan Larson,Male
Matt Stone(uncredited),Male
Sam Stratton,Male
Nell Benjamin,Female
Brian Reindl,Male
Willis Goldbeck,Male
Dorothy M. Johnson,Female
James Warner Bellah,Male
James Grady,Male
David Rayfiel,Male
Alice Winocour,Female
Dennis Shryack,Male
Michael Butler,Male
Rajiv Joseph,Male
Scott Rothman,Male
Erich Segal,Male
Jacquelyn Mitchard,Female
Jon Hartmere,Male
Diane Drake,Female
Josh Goldsmith,Male
Cathy Yuspa,Female
Peter Mayle,Male
Colin Welland,Male
S.S. Wilson,Unknown
Mark Helprin,Male
Toby Emmerich,Male
Carlyle Eubank,Male
Linda Shayne,Female
Tony Gayton,Male
Joe Gayton,Male
Gary Conway,Male
David Engelbach,Male
Ian Mackenzie Jeffers,Male
Rick Porrello,Male
Jeremy Walters,Male
John Preston,Male
Daniel Clowes,Male
Corey Blechman,Male
Keith Walker,Male
Brent Dillon,Male
David N. Weiss,Male
Brigitte Hales,Female
J. David Stem,Unknown
Kevin Hageman,Male
Maurice Richlin,Male
Michael Saltzman,Male
Yoni Brenner,Male
Robert Alan Aurthur,Male
Steve Tesich,Male
Trey Callaway,Male
Scott M. Gimple,Male
Seth Hoffman,Male
James Bassett,Male
Brian Garfield,Male
Gerald Wilson,Male
Gerald Wilson(uncredited),Male
Marion Bessay,Female
M.A. Fortin,Unknown
Esta Spalding,Female
Jojo Moyes,Unknown
Nick Payne,Male
Rick Rosner,Male
Roy Huggins,Male
Liza Marklund,Female
Andrew Stern,Male
Ellen Furman,Female
Thom Enriquez,Male
Robert Nelson Jacobs,Male
Charles Kipps,Male
Bill Cosby,Male
Edward Chiodo,Male
Edward Chiodo(uncredited),Male
Charles Chiodo,Male
Raymond Chandler,Male
Frank Baldwin,Male
Robert Mazur,Male
David Brin,Male
Shamuelle David D'Alessandro,Unknown
John Heffernan,Male
Martin Kitrosser,Male
Sue Miller,Female
Ken Hixon,Male
Dennis Hackin,Male
Dennis Hackin(uncredited),Male
Joseph Stinson(uncredited),Male
James Carabatsos,Male
Joseph Stinson,Male
Kimi Peck,Female
Dalene Young,Unknown
Ennio Flaiano,Male
Tullio Pinelli,Male
Brad Gann,Male
Alex MacKeith,Male
Anthony Peckham,Male
Min-Woo Hyung,Unknown
John Aboud,Male
Brandon Sawyer,Male
Michael Colton,Male
Christianna Brand,Female
Harley Peyton,Male
Michael Morpurgo,Male
Edmund H. North,Male
Edmund H. North(1951 screenplay),Male
Harry Bates,Male
Richard Reitinger,Male
Peter Handke,Male
Helen Childress,Female
David Gleeson,Male
Niceole R. Levy,Unknown
David Lewis Smith,Male
Edward Albee,Male
Edward Albee(uncredited),Male
Melvyn Bragg,Male
Tim Rice,Male
Scott Wascha,Male
Arlette Langmann,Female
Mauricio Zacharias,Male
Bekah Brunstetter,Unknown
Rick Parks,Male
Nunnally Johnson,Unknown
E.M. Nathanson,Unknown
Walter Tevis,Male
Richard Price,Male
Charles Finch,Male
Gray Frederickson,Male
Evan Winter,Male
Philip de Blasi,Male
Byron Willinger,Male
Romain Gary,Male
James Jones,Male
Mark Brinker,Male
Robert Fyvolent,Male
Allison Burnett,Female
Don Rhymer,Male
Matthew Orton,Male
Jay Lavender,Male
David Arata,Male
Michael Frost Beckner,Male
Peter Hedges,Male
Gerald Walker,Male
Billy Frolick,Male
Will Reiser,Male
Larry Gross,Male
Iris Rainer,Female
Mary Agnes Donoghue,Female
Lane Skye,Male
Ruckus Skye,Unknown
Tim Lebbon,Male
Gordon Williams,Male
Michael Rowe,Male
Lucía Carreras,Female
Reif Larsen,Unknown
Guillaume Laurant,Male
Micah Ranum,Male
Robbie Fox,Male
Jason Blumenthal,Male
Christian Ford,Male
Roger Soffer,Male
James Costigan,Male
Whitley Strieber,Unknown
Laure Irrmann,Female
Daniel Taradash,Male
Clayton Frohman,Male
Nechama Tec,Female
Steve Sharon,Male
Thomas Martin,Male
Nick Paley,Male
Jacob Koskoff,Male
Kenneth Tynan,Male
George Axelrod(1962 screenplay),Male
Richard Condon,Male
John Frankenheimer(uncredited),Male
Tim Disney,Male
Rebecca Hughes,Female
Susan Scarf Merrell,Female
Sarah Gubbins,Female
Fernando Navarro,Male
Coral Cruz,Female
Stavros Raptis,Male
Sam Steiner,Male
Enzo Ungari,Male
John J. McLaughlin,Male
William Dennis Hunt(uncredited),Male
Alan Sharp,Male
Ron Hutchinson,Male
Will Staples,Male
Franz Rodenkirchen,Male
Robert Dunn,Male
A.A. Milne,Unknown
Ernest Shepard,Male
Steven Melching,Male
Henry Gilroy,Male
Scott Murphy,Male
Leora Barish,Female
Jack C. Donaldson,Male
Derek Elliott,Male
Jay Scherick,Male
Richard Hatem,Male
Elisabeth Lodeizen,Female
Paul Jan Nelissen,Male
Mike Nguyen Le,Male
Denis O'Neill,Male
Barbara Muschietti,Female
Neil Cross,Male
Charlie Murphy,Male
Louisa Rose,Female
Louisa Rose(uncredited),Female
Michael Finkel,Male
John Taintor Foote(uncredited),Male
John Taintor Foote,Male
Alfred Hitchcock(uncredited),Male
Cheo Hodari Coker,Unknown
Reggie Rock Bythewood,Male
Upendra Sidhaye,Unknown
Jeethu Joseph,Unknown
Ron L. Brinkerhoff,Male
Alec Coppel(uncredited),Male
David Dodge,Male
Iris Yamashita,Female
Tadamichi Kuribayashi,Male
Audrey Niffenegger,Female
Kate Angelo,Female
Kaname Fujioka,Female
Erik Benson,Male
Robert C. O'Brien,Male
John Pomeroy,Male
Carl Bernstein,Male
Bob Woodward,Male
James Rado,Male
Michael Weller,Male
Gerome Ragni,Unknown
Jerome Armstrong,Male
Gerry Anderson,Male
Christopher Wood,Male
Gerry Anderson(uncredited),Male
Jed Shepherd,Male
Gemma Hurley,Female
Geoff Rodkey,Male
Sjón,Unknown
Gayle Forman,Female
Dean Georgaris,Male
Barbara Turner,Female
Don Carlos Dunaway,Male
Gregory Poirier,Male
Michael Robert Johnson,Male
Rick Moody,Male
Elizabeth Brundage,Female
Russell Hunter,Male
Diana Maddox,Female
William Gray,Male
Peter O'Brien,Male
Akira Shiga,Male
Tae-Joon Kim,Unknown
Lucy Dahl,Female
Grace Hughes-Hallett,Female
James Patterson,Male
Van B. Nguyen,Male
David Scearce,Male
Isaac Bashevis Singer,Male
Jack Rosenthal,Male
Larry Sulkis,Male
Andrew Anastasios,Male
Frank Frazetta,Male
Mo Ogrodnik,Male
Julie Margaret Hogben,Female
Lisa Davidowitz,Female
Kevin Fitzpatrick,Male
Peter Benchley(uncredited),Male
Michael De Guzman,Male
Warren Murphy,Male
Paul Bernbaum,Male
LouAnne Johnson,Unknown
Robert Roy Pool,Male
Laurence Dworet,Female
Richard McKenna,Male
Robert Anderson,Male
Captain Mauzner,Unknown
Jon Croker,Male
Fernanda Coppel,Female
Oscar Saul,Male
Rick Fry,Male
Zeph E. Daniel,Unknown
Paula Gosling,Female
Glenn A. Bruce,Male
Todd W. Langen,Male
Gottfried August Bürger(uncredited),Male
Gottfried August Bürger,Male
Irene Turner,Female
Shirley Jackson,Female
Nelson Gidding,Male
Donald G. Payne,Male
Nicolas Roeg(uncredited),Male
Edward Bond,Male
Harold Pinter,Male
Margaret Atwood,Female
Vince McKewin,Male
Roy N. Sickner,Male
Edward Ashton,Male
Steve Barancik,Male
Lewis Friedman,Male
Robert LoCash,Male
Tracy Oliver,Female
Helen Cross,Female
Michael Wynne,Male
Dashiell Hammett,Unknown
Erin Simms,Female
André Cayatte,Male
Gérard Oury,Male
Larry Cohen,Male
Mike Reiss,Male
Chris Sparling,Male
Doug Hall,Male
Evelyn Waugh,Female
Jeremy Brock,Male
Nia DaCosta,Female
Win Rosenfeld,Unknown
Theresa Rebeck,Female
Larry Kramer,Male
D.H. Lawrence,Unknown
Franco Ferrini,Male
Michael LeSieur,Male
April Prosser,Female
Stefan Holtz,Male
Ted Griffin,Male
Howard Hawks(uncredited),Male
Giles Foden,Male
Lance Khazei,Male
William F. Brown,Male
John Berendt,Male
Grant Nieporte,Male
Josephine Hart,Female
Billy Hayes,Male
William Hoffer,Male
Andre Dubus III,Male
Shawn Lawrence Otto,Male
Neal Brennan,Male
Ladislas Farago,Unknown
John Grogan,Male
Paul Theroux,Male
Matt Mider,Male
Kevin Burrows,Male
Harry Crocker(uncredited),Male
Harry Carr(uncredited),Male
Harry Carr,Male
Harry Crocker,Male
Simon Kelton,Male
Sean Macaulay,Male
Gregory McDonald,Male
Phil Alden Robinson(uncredited),Male
Brooks McLaren,Male
Cathryn Michon,Female
W. Bruce Cameron,Unknown
Tom Evans,Male
Bryan Stevenson,Male
Charles Schnee,Male
Borden Chase,Unknown
Graham Swift,Male
Harriet Frank Jr.,Female
Irving Ravetch,Male
William Dale Jennings,Male
Steve Greene,Male
Eric Alter,Male
Rock Reuben,Male
Nick Bakay,Male
Todd M. Friedman,Male
Kevin Haskin,Male
Toby Wilkins(uncredited),Male
Kai Barry,Male
Dashiell Hammett(uncredited),Unknown
Dick Beebe,Male
Eddie Arya,Male
Paul Aiello,Male
David Bourla,Male
George Zaloom,Male
Shawn Schepps,Male
Winston Graham,Male
Sara Parriott,Female
Josann McGibbon,Unknown
Jim Jarmusch(poem: little girl's poem),Male
William Carlos Williams,Male
Ron Padgett,Male
Paul Castro,Male
Gerard Brown,Male
Matt Groening(uncredited),Male
Al Jean,Male
Matt Groening,Male
James L. Brooks(uncredited),Male
Laurie Halse Anderson,Female
Annie Young Frisbie,Female
Ashish Mehta,Male
J.J. Braider,Unknown
Tate Hanyok,Male
Sara Bernstein,Female
Gregory Bernstein,Male
Jeanne Duprau,Female
Peter Powell,Male
David Ambrose,Male
Thomas Hunter,Male
Ned Vizzini,Male
Debbie Jhoon,Female
Amanda Sthers,Female
J. Michael Feldman,Unknown
Jane Anderson,Female
Patty Dann,Female
June Roberts,Female
Beverly Cleary,Female
Nick Pustay,Male
Rob Sprackling,Male
Andy Riley,Male
Johnny Smith,Male
Lily Brooks-Dalton,Female
Raymond W. Thorp,Male
Vardis Fisher,Unknown
Robert Bunker,Male
Dav Pilkey,Unknown
Harvey Bernhard,Male
Stanley Mann,Male
Jean Shepherd,Male
Leigh Brown,Female
Christopher Buckley,Male
Terrence E. McNally,Male
Julie Brown,Female
Charlie Coffey,Male
Stevie Long,Male
William Blinn,Male
Tom Musca,Male
Kraig Wenman,Male
Ed Arnold,Male
Robert Knuckle,Male
Al Jean(uncredited),Male
Mike Reiss(uncredited),Male
Santha Rama Rau,Unknown
Simon Burke,Male
Alan Judd,Male
Ravel Centeno-Rodriguez,Unknown
Daniel F. Galouye,Male
John Lutz,Male
Stephen Camelio,Male
Chad Beck,Male
Adam Bolt,Male
Mark Kennedy,Male
Steve Bencich,Male
Robert Festinger,Male
Kristen Lazarian,Female
K.S. Bruce,Unknown
Kate DiCamillo,Female
Joan Singleton,Female
Michael Koryta,Male
Gregory Allen Howard,Male
Herman Wouk,Male
Norman Partridge,Male
Ward Greene,Male
Kari Granlund,Female
Andrew Bujalski,Male
Walter Mosley,Male
S.J. Watson,Unknown
Will Stewart,Male
Jeanne Ryan,Female
Whitfield Cook,Unknown
Czenzi Ormonde,Unknown
Brendan J. O'Brien,Male
Silvio Horta,Male
Sean-Michael Argo,Unknown
Jake Seal,Male
Stephen King(credit removed following lawsuit),Male
Gimel Everett,Unknown
Tim Sullivan,Male
Jose Rivera,Male
Kyle Ward,Female
Paul Schrader(uncredited),Male
DeWitt Bodeen,Unknown
Alan Ormsby,Male
Mickell Novack,Unknown
Michael Carreras,Male
George Baker,Male
Oscar Hammerstein II,Male
Richard Rodgers,Male
Paul Osborn,Male
Colin Higgins,Male
Ewan Morrison,Male
Kurt Loder,Male
Kate Lanier,Female
Daniel Yost,Male
James Fogle,Male
Richard Rothstein,Male
Christopher Leitch,Male
Lea Carpenter,Female
Graham Roland,Male
Thomas Fenton,Male
Neil Elman,Male
Arlene Sarner,Female
Jerry Leichtling,Male
John Kamps,Male
Mary Norton,Female
Adam Frattasio,Male
Jeff Judah,Male
Jeff Kinney,Male
Oliver Butcher,Male
Didier Van Cauwelaert,Male
Thomas Meehan(2001 stage play book),Male
Mel Brooks(1968 screenplay) (2001 stage play book) (2001 stage play lyrics),Female
Eric Falconer,Male
Chris Romano,Male
Ken Bruen,Male
Nathan Parker,Male
Nicholas Dawidoff,Male
Michael Katims,Male
Yasmina Reza,Female
Stefan Jaworski,Male
Natascha Kampusch,Female
Ruth Toma,Female
David Cohen,Male
Peter Tolan,Male
Marc Lévy,Male
Creighton Vero,Male
Will De Los Santos,Male
